OwnerID,OwnerName,Email,Phone,Address,PetID,PetName,Species,Breed,Age,Gender,MedicalHistory,DateRegistered,AppointmentID,AppointmentDate,Type,Status
1719,Chris Taylor,chris.taylor1720@example.com,8731492783,97 Cedar St,1819,Max,Rabbit,Lionhead,6,Male,Recently Treated,7/12/2020,1719,20/04/2025,Grooming,Scheduled
1720,Chris White,chris.white1721@example.com,1055542988,808 Oak St,1820,Buddy,Bird,Canary,1,Male,Healthy,21/03/2021,1720,16/04/2025,Vaccination,Scheduled
1721,Daniel Doe,daniel.doe1722@example.com,4563225465,788 Pine St,1821,Rocky,Cat,Maine Coon,8,Male,Recently Treated,24/01/2022,1721,14/05/2025,Vaccination,Scheduled
1722,John Taylor,john.taylor1723@example.com,6360156791,774 Maple St,1822,Max,Cat,Persian,2,Male,Chronic Condition,13/04/2022,1722,27/05/2025,Check-up,Cancelled
1723,Olivia Hall,olivia.hall1724@example.com,2967442610,79 Oak St,1823,Max,Hamster,Syrian,14,Male,Needs Vaccination,15/06/2021,1723,17/04/2025,Surgery,Scheduled
1724,Emily Doe,emily.doe1725@example.com,3082505476,842 Cedar St,1824,Daisy,Cat,Bengal,12,Male,Needs Vaccination,12/7/2020,1724,17/04/2025,Grooming,Scheduled
1725,Sarah Hall,sarah.hall1726@example.com,3469616874,429 Oak St,1825,Lucy,Hamster,Syrian,5,Male,Healthy,29/08/2021,1725,22/05/2025,Surgery,Scheduled
1726,John Doe,john.doe1727@example.com,3676843240,471 Cedar St,1826,Luna,Rabbit,Lop,12,Male,Healthy,20/07/2022,1726,5/5/2025,Vaccination,Scheduled
1727,Olivia Taylor,olivia.taylor1728@example.com,8371677988,22 Pine St,1827,Luna,Rabbit,Dutch,14,Male,Chronic Condition,15/11/2022,1727,29/04/2025,Vaccination,Completed
1728,Linda Doe,linda.doe1729@example.com,9749638475,60 Oak St,1828,Luna,Rabbit,Dutch,9,Male,Healthy,21/01/2021,1728,27/05/2025,Grooming,Scheduled
1729,Robert Smith,robert.smith1730@example.com,1456782864,914 Pine St,1829,Charlie,Cat,Maine Coon,13,Female,Healthy,27/02/2022,1729,27/04/2025,Surgery,Completed
1730,Sarah Clark,sarah.clark1731@example.com,1203673165,521 Pine St,1830,Lucy,Rabbit,Lop,2,Female,Chronic Condition,19/04/2023,1730,6/5/2025,Vaccination,Scheduled
1731,Sarah Taylor,sarah.taylor1732@example.com,1234325075,825 Cedar St,1831,Bella,Rabbit,Lop,5,Female,Recently Treated,19/05/2022,1731,8/6/2025,Surgery,Scheduled
1732,Linda Lewis,linda.lewis1733@example.com,3197454810,136 Oak St,1832,Charlie,Bird,Parrot,2,Male,Healthy,7/6/2021,1732,28/04/2025,Check-up,Completed
1733,John Lewis,john.lewis1734@example.com,4908690790,680 Maple St,1833,Buddy,Hamster,Dwarf,3,Female,Needs Vaccination,2/7/2019,1733,27/04/2025,Vaccination,Completed
1734,Linda Clark,linda.clark1735@example.com,5711398160,369 Oak St,1834,Rocky,Bird,Canary,9,Female,Needs Vaccination,25/07/2021,1734,2/5/2025,Grooming,Cancelled
1735,Daniel Green,daniel.green1736@example.com,2533195904,485 Maple St,1835,Daisy,Rabbit,Lionhead,7,Male,Needs Vaccination,29/03/2022,1735,8/5/2025,Vaccination,Scheduled
1736,Jane Smith,jane.smith1737@example.com,7400774280,14 Pine St,1836,Rocky,Cat,Persian,15,Female,Healthy,16/10/2020,1736,16/04/2025,Check-up,Scheduled
1737,Jane Adams,jane.adams1738@example.com,7154079637,657 Pine St,1837,Luna,Cat,Bengal,3,Female,Recently Treated,21/08/2021,1737,21/04/2025,Grooming,Scheduled
1738,Michael Clark,michael.clark1739@example.com,1147178194,304 Cedar St,1838,Rocky,Bird,Parrot,6,Male,Healthy,30/07/2023,1738,1/5/2025,Check-up,Completed
1739,Robert Hall,robert.hall1740@example.com,8581703070,443 Pine St,1839,Buddy,Bird,Canary,10,Female,Healthy,11/12/2020,1739,16/04/2025,Grooming,Scheduled
1740,Jane Smith,jane.smith1741@example.com,1035085192,537 Cedar St,1840,Bella,Bird,Canary,11,Male,Needs Vaccination,19/12/2019,1740,27/04/2025,Grooming,Scheduled
1741,Jane Hall,jane.hall1742@example.com,8272073241,838 Pine St,1841,Lucy,Dog,Beagle,12,Female,Recently Treated,16/01/2020,1741,28/04/2025,Grooming,Cancelled
1742,John White,john.white1743@example.com,8970051759,514 Maple St,1842,Daisy,Rabbit,Lionhead,8,Male,Healthy,28/09/2023,1742,29/04/2025,Surgery,Scheduled
1743,Olivia Brown,olivia.brown1744@example.com,7031641517,233 Maple St,1843,Charlie,Dog,Bulldog,8,Female,Healthy,16/06/2021,1743,12/5/2025,Vaccination,Scheduled
1744,Michael Clark,michael.clark1745@example.com,9510470109,568 Cedar St,1844,Charlie,Cat,Maine Coon,6,Female,Healthy,26/07/2021,1744,9/5/2025,Vaccination,Completed
1745,John Adams,john.adams1746@example.com,6870116716,838 Oak St,1845,Buddy,Rabbit,Lop,5,Male,Healthy,27/03/2021,1745,18/04/2025,Check-up,Scheduled
1746,Michael Smith,michael.smith1747@example.com,1870709269,357 Pine St,1846,Buddy,Rabbit,Dutch,11,Female,Chronic Condition,15/12/2020,1746,8/5/2025,Surgery,Completed
1747,John Taylor,john.taylor1748@example.com,4030383905,717 Cedar St,1847,Daisy,Rabbit,Lionhead,10,Male,Needs Vaccination,7/2/2021,1747,13/05/2025,Grooming,Cancelled
1748,Emily Doe,emily.doe1749@example.com,6137317368,905 Cedar St,1848,Bella,Dog,Bulldog,4,Female,Needs Vaccination,29/12/2021,1748,22/05/2025,Check-up,Scheduled
1749,Chris Brown,chris.brown1750@example.com,1644813197,879 Pine St,1849,Lucy,Rabbit,Lionhead,3,Female,Chronic Condition,29/08/2020,1749,27/05/2025,Grooming,Scheduled
1750,Emily Brown,emily.brown1751@example.com,8548583576,393 Maple St,1850,Rocky,Hamster,Syrian,4,Female,Chronic Condition,16/07/2022,1750,27/05/2025,Grooming,Scheduled
1751,Daniel Clark,daniel.clark1752@example.com,9276187050,126 Oak St,1851,Bella,Dog,Poodle,12,Male,Recently Treated,3/8/2021,1751,27/04/2025,Check-up,Cancelled
1752,Daniel Smith,daniel.smith1753@example.com,9106659997,204 Pine St,1852,Lucy,Cat,Bengal,4,Female,Chronic Condition,29/05/2022,1752,1/6/2025,Check-up,Cancelled
1753,Linda Brown,linda.brown1754@example.com,3995344518,292 Pine St,1853,Rocky,Dog,Labrador,10,Male,Healthy,9/12/2020,1753,22/04/2025,Surgery,Scheduled
1754,Chris Hall,chris.hall1755@example.com,5219777953,221 Pine St,1854,Luna,Bird,Finch,15,Male,Healthy,14/09/2022,1754,27/04/2025,Grooming,Scheduled
1755,Olivia White,olivia.white1756@example.com,8221429711,433 Oak St,1855,Max,Rabbit,Dutch,6,Female,Chronic Condition,19/04/2019,1755,22/04/2025,Vaccination,Completed
1756,Robert Green,robert.green1757@example.com,9960808566,889 Pine St,1856,Buddy,Dog,Beagle,8,Male,Needs Vaccination,20/08/2021,1756,6/5/2025,Grooming,Completed
1757,Robert Smith,robert.smith1758@example.com,3099974978,833 Maple St,1857,Rocky,Cat,Persian,1,Female,Chronic Condition,29/11/2022,1757,28/05/2025,Grooming,Completed
1758,Sarah Brown,sarah.brown1759@example.com,6750894623,958 Maple St,1858,Lucy,Hamster,Syrian,12,Male,Chronic Condition,10/2/2021,1758,8/6/2025,Check-up,Scheduled
1759,Emily Smith,emily.smith1760@example.com,4472273830,902 Pine St,1859,Lucy,Dog,Labrador,2,Male,Needs Vaccination,6/5/2023,1759,30/05/2025,Vaccination,Scheduled
1760,Jane Lewis,jane.lewis1761@example.com,6142468123,993 Maple St,1860,Charlie,Hamster,Dwarf,9,Male,Healthy,5/9/2021,1760,24/04/2025,Check-up,Cancelled
1761,Linda Hall,linda.hall1762@example.com,6495766272,363 Maple St,1861,Luna,Dog,Beagle,9,Male,Healthy,28/08/2020,1761,6/5/2025,Grooming,Completed
1762,Daniel Adams,daniel.adams1763@example.com,1417294433,870 Oak St,1862,Lucy,Rabbit,Lop,4,Male,Healthy,2/9/2021,1762,18/05/2025,Grooming,Scheduled
1763,Michael Doe,michael.doe1764@example.com,5517394760,202 Oak St,1863,Max,Bird,Canary,15,Female,Healthy,25/10/2022,1763,13/05/2025,Vaccination,Cancelled
1764,Sarah Brown,sarah.brown1765@example.com,3836178503,920 Cedar St,1864,Buddy,Dog,Labrador,6,Female,Needs Vaccination,25/02/2022,1764,6/5/2025,Grooming,Scheduled
1765,Michael Clark,michael.clark1766@example.com,3961192871,918 Pine St,1865,Luna,Cat,Maine Coon,8,Male,Chronic Condition,18/07/2022,1765,9/5/2025,Check-up,Completed
1766,John Brown,john.brown1767@example.com,5859950296,423 Pine St,1866,Daisy,Rabbit,Dutch,7,Male,Needs Vaccination,3/9/2019,1766,7/6/2025,Grooming,Completed
1767,Linda Smith,linda.smith1768@example.com,2627050307,573 Pine St,1867,Charlie,Cat,Persian,10,Female,Recently Treated,20/07/2019,1767,1/5/2025,Grooming,Cancelled
1768,Jane Hall,jane.hall1769@example.com,1294244564,174 Pine St,1868,Luna,Cat,Persian,5,Female,Chronic Condition,12/4/2021,1768,20/05/2025,Vaccination,Completed
1769,John White,john.white1770@example.com,8054225729,539 Maple St,1869,Daisy,Bird,Parrot,3,Male,Chronic Condition,2/12/2023,1769,6/6/2025,Surgery,Completed
1770,Jane Adams,jane.adams1771@example.com,4080480905,551 Pine St,1870,Bella,Cat,Persian,5,Male,Healthy,5/5/2019,1770,10/5/2025,Surgery,Completed
1771,Linda Smith,linda.smith1772@example.com,5377854313,876 Pine St,1871,Bella,Bird,Parrot,1,Male,Needs Vaccination,26/02/2020,1771,16/05/2025,Check-up,Scheduled
1772,Chris Green,chris.green1773@example.com,4381846088,397 Maple St,1872,Bella,Cat,Persian,11,Male,Needs Vaccination,24/09/2021,1772,3/6/2025,Surgery,Completed
1773,Emily Lewis,emily.lewis1774@example.com,2873306310,165 Oak St,1873,Max,Hamster,Dwarf,13,Female,Recently Treated,18/08/2020,1773,2/6/2025,Vaccination,Completed
1774,Linda Lewis,linda.lewis1775@example.com,9722265370,236 Pine St,1874,Rocky,Bird,Parrot,11,Male,Chronic Condition,22/05/2023,1774,11/6/2025,Vaccination,Completed
1775,Emily Brown,emily.brown1776@example.com,9673250280,346 Cedar St,1875,Max,Cat,Siamese,7,Male,Needs Vaccination,13/05/2019,1775,11/6/2025,Check-up,Completed
1776,Linda Hall,linda.hall1777@example.com,7785005932,79 Cedar St,1876,Max,Hamster,Syrian,8,Male,Chronic Condition,9/10/2023,1776,25/05/2025,Check-up,Completed
1777,Jane Brown,jane.brown1778@example.com,9407122963,999 Pine St,1877,Rocky,Bird,Finch,4,Female,Needs Vaccination,25/05/2022,1777,18/04/2025,Surgery,Cancelled
1778,Daniel Doe,daniel.doe1779@example.com,6266482863,472 Pine St,1878,Luna,Dog,Bulldog,15,Female,Recently Treated,15/10/2023,1778,28/05/2025,Check-up,Completed
1779,Emily Clark,emily.clark1780@example.com,9276727471,439 Pine St,1879,Buddy,Cat,Siamese,4,Female,Healthy,1/6/2021,1779,12/5/2025,Surgery,Scheduled
1780,Olivia Hall,olivia.hall1781@example.com,1595120100,688 Cedar St,1880,Charlie,Dog,Bulldog,13,Female,Chronic Condition,13/05/2023,1780,31/05/2025,Vaccination,Completed
1781,Linda Green,linda.green1782@example.com,3550200053,302 Oak St,1881,Lucy,Bird,Canary,6,Male,Recently Treated,14/08/2023,1781,19/05/2025,Vaccination,Scheduled
1782,Olivia White,olivia.white1783@example.com,4001187043,649 Cedar St,1882,Daisy,Rabbit,Dutch,14,Female,Chronic Condition,8/4/2020,1782,19/05/2025,Check-up,Scheduled
1783,Daniel Smith,daniel.smith1784@example.com,8984847424,726 Cedar St,1883,Buddy,Rabbit,Dutch,4,Male,Needs Vaccination,4/6/2023,1783,12/5/2025,Grooming,Scheduled
1784,Sarah Green,sarah.green1785@example.com,8243532687,476 Maple St,1884,Buddy,Bird,Finch,6,Female,Needs Vaccination,6/6/2021,1784,29/04/2025,Surgery,Scheduled
1785,John White,john.white1786@example.com,1607050048,129 Cedar St,1885,Bella,Dog,Bulldog,4,Female,Needs Vaccination,28/04/2021,1785,20/05/2025,Vaccination,Cancelled
1786,Sarah Green,sarah.green1787@example.com,4186246877,61 Oak St,1886,Luna,Rabbit,Lionhead,9,Male,Needs Vaccination,13/08/2021,1786,11/6/2025,Check-up,Cancelled
1787,Sarah Clark,sarah.clark1788@example.com,5192092701,745 Oak St,1887,Luna,Cat,Siamese,2,Male,Recently Treated,18/02/2019,1787,12/5/2025,Check-up,Completed
1788,John Doe,john.doe1789@example.com,2875756951,388 Cedar St,1888,Rocky,Rabbit,Lop,3,Female,Healthy,28/09/2021,1788,23/05/2025,Surgery,Completed
1789,Chris Clark,chris.clark1790@example.com,1715166783,934 Pine St,1889,Lucy,Bird,Finch,10,Male,Needs Vaccination,22/12/2020,1789,2/6/2025,Vaccination,Completed
1790,Daniel Adams,daniel.adams1791@example.com,3803761703,385 Oak St,1890,Max,Cat,Maine Coon,5,Female,Healthy,27/10/2019,1790,21/05/2025,Check-up,Cancelled
1791,Olivia Brown,olivia.brown1792@example.com,2815211059,880 Cedar St,1891,Bella,Dog,Labrador,10,Male,Recently Treated,4/3/2023,1791,19/04/2025,Vaccination,Scheduled
1792,Michael Green,michael.green1793@example.com,8608504844,734 Maple St,1892,Luna,Cat,Persian,2,Male,Chronic Condition,26/12/2022,1792,25/04/2025,Grooming,Scheduled
1793,John Adams,john.adams1794@example.com,1573283962,474 Maple St,1893,Rocky,Cat,Persian,2,Male,Needs Vaccination,2/3/2023,1793,1/5/2025,Check-up,Scheduled
1794,Chris Hall,chris.hall1795@example.com,4016832794,790 Pine St,1894,Charlie,Cat,Bengal,4,Male,Recently Treated,22/07/2022,1794,3/5/2025,Grooming,Completed
1795,John Clark,john.clark1796@example.com,8871834191,414 Pine St,1895,Charlie,Bird,Parrot,12,Male,Needs Vaccination,1/3/2021,1795,20/05/2025,Surgery,Scheduled
1796,Michael Hall,michael.hall1797@example.com,7450983380,466 Pine St,1896,Luna,Cat,Siamese,6,Female,Chronic Condition,16/10/2021,1796,16/04/2025,Grooming,Scheduled
1797,Jane Green,jane.green1798@example.com,6858747457,232 Cedar St,1897,Luna,Hamster,Roborovski,9,Female,Recently Treated,19/08/2020,1797,8/6/2025,Surgery,Cancelled
1798,Linda Lewis,linda.lewis1799@example.com,7219017078,486 Maple St,1898,Charlie,Rabbit,Lionhead,7,Male,Chronic Condition,29/11/2020,1798,11/5/2025,Vaccination,Completed
1799,Linda Clark,linda.clark1800@example.com,9624648070,248 Cedar St,1899,Rocky,Cat,Persian,3,Male,Chronic Condition,22/07/2019,1799,6/6/2025,Check-up,Scheduled
1800,Daniel Brown,daniel.brown1801@example.com,7675969708,73 Pine St,1900,Buddy,Hamster,Dwarf,7,Male,Healthy,11/10/2022,1800,22/04/2025,Vaccination,Completed
1801,Chris Taylor,chris.taylor1802@example.com,6620050755,161 Maple St,1901,Lucy,Cat,Bengal,15,Male,Needs Vaccination,12/2/2019,1801,8/6/2025,Check-up,Completed
1802,John Doe,john.doe1803@example.com,7543969756,821 Pine St,1902,Daisy,Rabbit,Lionhead,13,Female,Healthy,12/2/2022,1802,22/04/2025,Vaccination,Completed
1803,Daniel Lewis,daniel.lewis1804@example.com,2605082319,71 Oak St,1903,Bella,Rabbit,Dutch,9,Male,Chronic Condition,28/08/2022,1803,10/5/2025,Surgery,Scheduled
1804,Jane Lewis,jane.lewis1805@example.com,3903354769,782 Cedar St,1904,Daisy,Cat,Bengal,12,Male,Recently Treated,23/08/2022,1804,21/04/2025,Vaccination,Cancelled
1805,Chris Smith,chris.smith1806@example.com,8620030791,821 Oak St,1905,Max,Rabbit,Lop,2,Male,Recently Treated,9/1/2019,1805,15/05/2025,Check-up,Cancelled
1806,John Brown,john.brown1807@example.com,7397312586,697 Pine St,1906,Charlie,Hamster,Roborovski,15,Female,Chronic Condition,29/12/2020,1806,1/6/2025,Surgery,Cancelled
1807,Emily Adams,emily.adams1808@example.com,3399088726,916 Cedar St,1907,Rocky,Hamster,Roborovski,11,Male,Chronic Condition,12/1/2021,1807,25/05/2025,Surgery,Completed
1808,Linda Lewis,linda.lewis1809@example.com,8090299906,719 Pine St,1908,Lucy,Dog,Beagle,6,Female,Healthy,7/5/2021,1808,10/6/2025,Surgery,Completed
1809,Emily Brown,emily.brown1810@example.com,1046898334,451 Pine St,1909,Daisy,Rabbit,Dutch,10,Female,Chronic Condition,11/10/2022,1809,7/5/2025,Grooming,Scheduled
1810,Emily Taylor,emily.taylor1811@example.com,5747250188,963 Oak St,1910,Bella,Cat,Maine Coon,15,Female,Needs Vaccination,17/05/2022,1810,23/04/2025,Grooming,Cancelled
1811,Chris Lewis,chris.lewis1812@example.com,5281718015,465 Pine St,1911,Bella,Bird,Finch,8,Male,Healthy,23/03/2022,1811,7/6/2025,Vaccination,Completed
1812,Robert Clark,robert.clark1813@example.com,5064642931,555 Cedar St,1912,Buddy,Bird,Finch,8,Female,Recently Treated,3/4/2021,1812,29/05/2025,Check-up,Scheduled
1813,Emily Lewis,emily.lewis1814@example.com,7239947621,750 Maple St,1913,Daisy,Hamster,Dwarf,1,Male,Needs Vaccination,20/07/2019,1813,15/04/2025,Surgery,Completed
1814,Olivia Taylor,olivia.taylor1815@example.com,4336870476,486 Pine St,1914,Rocky,Hamster,Dwarf,9,Male,Recently Treated,18/12/2023,1814,12/6/2025,Grooming,Scheduled
1815,Daniel White,daniel.white1816@example.com,5890549003,376 Oak St,1915,Bella,Hamster,Dwarf,6,Female,Recently Treated,20/08/2022,1815,16/05/2025,Grooming,Scheduled
1816,Robert Adams,robert.adams1817@example.com,2230674273,591 Pine St,1916,Rocky,Dog,Poodle,2,Male,Healthy,5/12/2020,1816,7/5/2025,Grooming,Completed
1817,Robert Lewis,robert.lewis1818@example.com,7214159269,89 Pine St,1917,Max,Cat,Bengal,8,Female,Healthy,6/3/2019,1817,6/5/2025,Check-up,Cancelled
1818,Daniel Doe,daniel.doe1819@example.com,4825466946,332 Oak St,1918,Daisy,Hamster,Syrian,14,Male,Chronic Condition,30/06/2020,1818,13/05/2025,Vaccination,Cancelled
1819,John Brown,john.brown1820@example.com,2110391728,515 Pine St,1919,Lucy,Rabbit,Dutch,11,Male,Chronic Condition,11/3/2023,1819,26/04/2025,Surgery,Cancelled
1820,Sarah Adams,sarah.adams1821@example.com,4766245966,808 Pine St,1920,Max,Rabbit,Lionhead,12,Female,Chronic Condition,28/09/2023,1820,11/5/2025,Vaccination,Scheduled
1821,Sarah Clark,sarah.clark1822@example.com,5103717155,858 Maple St,1921,Luna,Bird,Finch,11,Male,Recently Treated,23/01/2019,1821,13/06/2025,Check-up,Scheduled
1822,Jane Adams,jane.adams1823@example.com,9793734848,919 Oak St,1922,Charlie,Rabbit,Dutch,12,Female,Needs Vaccination,1/7/2021,1822,28/04/2025,Surgery,Completed
1823,Linda Adams,linda.adams1824@example.com,6937604557,244 Maple St,1923,Daisy,Rabbit,Lop,7,Female,Needs Vaccination,29/10/2022,1823,30/04/2025,Check-up,Cancelled
1824,Sarah Doe,sarah.doe1825@example.com,7168019229,526 Cedar St,1924,Max,Hamster,Syrian,9,Female,Needs Vaccination,30/08/2023,1824,12/5/2025,Vaccination,Cancelled
1825,Emily Adams,emily.adams1826@example.com,3407169711,545 Maple St,1925,Daisy,Rabbit,Lop,14,Male,Recently Treated,12/2/2020,1825,26/04/2025,Check-up,Cancelled
1826,Robert Brown,robert.brown1827@example.com,5060940352,490 Oak St,1926,Max,Dog,Labrador,13,Male,Healthy,16/05/2020,1826,3/5/2025,Check-up,Completed
1827,Linda Smith,linda.smith1828@example.com,6711242341,985 Pine St,1927,Max,Bird,Parrot,12,Male,Needs Vaccination,22/01/2021,1827,16/05/2025,Check-up,Cancelled
1828,Daniel White,daniel.white1829@example.com,1115158700,353 Cedar St,1928,Luna,Cat,Persian,14,Male,Chronic Condition,7/1/2022,1828,9/6/2025,Vaccination,Scheduled
1829,Michael Taylor,michael.taylor1830@example.com,4080520844,459 Cedar St,1929,Rocky,Bird,Parrot,3,Female,Needs Vaccination,30/07/2021,1829,13/05/2025,Check-up,Cancelled
1830,Chris Doe,chris.doe1831@example.com,3516190977,820 Oak St,1930,Max,Dog,Bulldog,8,Male,Chronic Condition,8/1/2021,1830,21/05/2025,Grooming,Completed
1831,Daniel Smith,daniel.smith1832@example.com,4206169762,270 Cedar St,1931,Max,Bird,Parrot,4,Male,Recently Treated,21/01/2019,1831,14/05/2025,Vaccination,Scheduled
1832,John Clark,john.clark1833@example.com,8783629162,825 Oak St,1932,Rocky,Bird,Parrot,6,Male,Chronic Condition,14/05/2023,1832,29/04/2025,Grooming,Completed
1833,Robert Hall,robert.hall1834@example.com,9989051703,583 Cedar St,1933,Rocky,Dog,Beagle,12,Female,Healthy,2/11/2020,1833,23/04/2025,Grooming,Cancelled
1834,John Lewis,john.lewis1835@example.com,1871907029,939 Oak St,1934,Buddy,Cat,Bengal,6,Male,Healthy,25/02/2022,1834,22/04/2025,Grooming,Cancelled
1835,Robert Adams,robert.adams1836@example.com,7122581407,291 Cedar St,1935,Charlie,Hamster,Roborovski,4,Male,Healthy,10/4/2021,1835,21/05/2025,Vaccination,Completed
1836,Robert Green,robert.green1837@example.com,3312342864,144 Maple St,1936,Max,Cat,Bengal,6,Female,Healthy,5/1/2023,1836,7/5/2025,Check-up,Scheduled
1837,John Green,john.green1838@example.com,7549178019,601 Pine St,1937,Rocky,Cat,Maine Coon,4,Male,Healthy,2/9/2020,1837,12/6/2025,Grooming,Completed
1838,Daniel Green,daniel.green1839@example.com,7515983736,68 Maple St,1938,Bella,Bird,Finch,5,Female,Chronic Condition,20/06/2022,1838,20/04/2025,Grooming,Completed
1839,Robert Hall,robert.hall1840@example.com,6411043249,386 Pine St,1939,Daisy,Bird,Parrot,13,Female,Recently Treated,11/8/2021,1839,20/04/2025,Vaccination,Completed
1840,Michael White,michael.white1841@example.com,3015278215,898 Pine St,1940,Charlie,Dog,Bulldog,14,Male,Recently Treated,2/3/2022,1840,1/5/2025,Grooming,Completed
1841,Sarah White,sarah.white1842@example.com,3160209580,15 Oak St,1941,Buddy,Bird,Parrot,12,Male,Recently Treated,10/10/2020,1841,30/05/2025,Vaccination,Cancelled
1842,Olivia Lewis,olivia.lewis1843@example.com,9339272572,850 Maple St,1942,Bella,Rabbit,Dutch,4,Male,Healthy,24/11/2019,1842,24/04/2025,Surgery,Cancelled
1843,Chris White,chris.white1844@example.com,5019138017,255 Cedar St,1943,Daisy,Dog,Beagle,9,Male,Chronic Condition,18/06/2021,1843,27/04/2025,Surgery,Completed
1844,Robert Smith,robert.smith1845@example.com,4152639023,560 Cedar St,1944,Buddy,Bird,Finch,10,Female,Needs Vaccination,17/12/2020,1844,10/6/2025,Check-up,Cancelled
1845,Sarah Brown,sarah.brown1846@example.com,1573718543,746 Maple St,1945,Bella,Bird,Canary,15,Female,Healthy,9/7/2019,1845,2/5/2025,Check-up,Completed
1846,Michael Smith,michael.smith1847@example.com,1995132473,222 Cedar St,1946,Lucy,Cat,Bengal,11,Female,Healthy,2/10/2020,1846,25/04/2025,Grooming,Cancelled
1847,Michael Adams,michael.adams1848@example.com,8382732330,805 Oak St,1947,Max,Rabbit,Dutch,9,Male,Needs Vaccination,11/2/2021,1847,19/04/2025,Surgery,Cancelled
1848,Michael Hall,michael.hall1849@example.com,4793105510,270 Pine St,1948,Luna,Rabbit,Lionhead,11,Female,Healthy,3/2/2021,1848,8/6/2025,Surgery,Scheduled
1849,Michael White,michael.white1850@example.com,6403782382,40 Cedar St,1949,Max,Cat,Siamese,4,Female,Needs Vaccination,27/04/2021,1849,19/04/2025,Grooming,Scheduled
1850,Linda Doe,linda.doe1851@example.com,6741006046,428 Maple St,1950,Luna,Bird,Finch,15,Male,Chronic Condition,5/7/2021,1850,30/04/2025,Vaccination,Scheduled
1851,Chris White,chris.white1852@example.com,2639419474,101 Oak St,1951,Charlie,Hamster,Syrian,1,Male,Healthy,27/04/2021,1851,22/05/2025,Vaccination,Scheduled
1852,John Adams,john.adams1853@example.com,6504155560,605 Cedar St,1952,Buddy,Bird,Finch,3,Female,Needs Vaccination,10/3/2022,1852,6/5/2025,Grooming,Cancelled
1853,Sarah Clark,sarah.clark1854@example.com,1767715163,890 Oak St,1953,Max,Rabbit,Lionhead,15,Male,Chronic Condition,18/09/2019,1853,6/6/2025,Vaccination,Cancelled
1854,Michael Hall,michael.hall1855@example.com,1616200803,674 Cedar St,1954,Rocky,Bird,Finch,11,Female,Healthy,8/1/2019,1854,2/6/2025,Grooming,Completed
1855,Michael Lewis,michael.lewis1856@example.com,9825930947,634 Cedar St,1955,Bella,Cat,Bengal,13,Male,Recently Treated,3/11/2022,1855,5/6/2025,Grooming,Completed
1856,John Doe,john.doe1857@example.com,1962200803,352 Pine St,1956,Lucy,Hamster,Dwarf,14,Female,Needs Vaccination,7/3/2023,1856,10/5/2025,Vaccination,Scheduled
1857,Chris Adams,chris.adams1858@example.com,8336784579,293 Oak St,1957,Lucy,Bird,Parrot,7,Male,Recently Treated,7/8/2023,1857,2/5/2025,Vaccination,Completed
1858,Jane Lewis,jane.lewis1859@example.com,2168894318,243 Oak St,1958,Luna,Bird,Canary,9,Male,Recently Treated,2/8/2020,1858,24/05/2025,Check-up,Scheduled
1859,Linda Smith,linda.smith1860@example.com,7021913914,70 Maple St,1959,Lucy,Rabbit,Dutch,4,Female,Healthy,10/2/2022,1859,5/6/2025,Grooming,Completed
1860,Daniel Taylor,daniel.taylor1861@example.com,3180316237,158 Pine St,1960,Rocky,Rabbit,Dutch,9,Male,Recently Treated,2/4/2020,1860,21/05/2025,Surgery,Cancelled
1861,Michael Brown,michael.brown1862@example.com,9930294563,42 Cedar St,1961,Daisy,Hamster,Dwarf,8,Male,Recently Treated,21/12/2020,1861,5/5/2025,Vaccination,Cancelled
1862,Olivia Hall,olivia.hall1863@example.com,7436080636,50 Cedar St,1962,Max,Dog,Bulldog,13,Female,Chronic Condition,29/04/2019,1862,15/05/2025,Grooming,Cancelled
1863,John Clark,john.clark1864@example.com,4842763414,565 Cedar St,1963,Bella,Cat,Persian,9,Female,Chronic Condition,8/7/2021,1863,15/05/2025,Vaccination,Completed
1864,Chris Taylor,chris.taylor1865@example.com,6866870905,621 Pine St,1964,Bella,Bird,Parrot,2,Male,Needs Vaccination,5/2/2023,1864,15/05/2025,Surgery,Scheduled
1865,Emily Smith,emily.smith1866@example.com,9649283616,65 Pine St,1965,Lucy,Rabbit,Lionhead,15,Male,Chronic Condition,16/07/2020,1865,4/6/2025,Vaccination,Cancelled
1866,Olivia Smith,olivia.smith1867@example.com,8415161632,960 Maple St,1966,Bella,Rabbit,Lop,9,Male,Healthy,14/06/2020,1866,27/04/2025,Surgery,Cancelled
1867,Daniel Brown,daniel.brown1868@example.com,9698883750,285 Oak St,1967,Bella,Dog,Poodle,4,Male,Recently Treated,17/08/2020,1867,21/04/2025,Check-up,Cancelled
1868,Linda Hall,linda.hall1869@example.com,4504917899,221 Cedar St,1968,Luna,Hamster,Dwarf,8,Female,Chronic Condition,20/10/2019,1868,2/6/2025,Vaccination,Cancelled
1869,Jane Lewis,jane.lewis1870@example.com,3812294879,640 Maple St,1969,Buddy,Bird,Finch,2,Male,Chronic Condition,21/04/2022,1869,24/05/2025,Grooming,Completed
1870,Jane Doe,jane.doe1871@example.com,8798107849,489 Cedar St,1970,Daisy,Cat,Bengal,11,Male,Chronic Condition,26/07/2020,1870,19/04/2025,Surgery,Cancelled
